time,latent,alpha,beta,lambda
1954-01-16 00:00:00,0.31348184,1.4145511,9.2979,0.15213662
1954-02-14 12:00:00,0.20560849,1.6120002,7.376336,0.2185367
1954-03-16 00:00:00,0.03403917,1.4328159,9.175076,0.15616393
1954-04-15 12:00:00,0.4384067,1.6791744,5.0331044,0.33362597
1954-05-16 00:00:00,1.0897144,1.8090264,2.9770036,0.60766685
1954-06-15 12:00:00,1.070406,1.7453992,3.5756423,0.48813584
1954-07-16 00:00:00,0.35828403,1.9473685,1.8891114,1.0308384
1954-08-16 00:00:00,0.16159193,1.9372612,1.8765873,1.0323321
1954-09-15 12:00:00,1.6811333,1.945482,1.7953904,1.0835984
1954-10-16 00:00:00,1.3462123,1.8998257,1.9770594,0.96093506
1954-11-15 12:00:00,0.08112855,1.6445876,7.115665,0.23112214
1954-12-16 00:00:00,0.1350756,1.5176542,8.474844,0.17907754
1955-01-16 00:00:00,0.07271485,1.5526692,8.231752,0.18861952
1955-02-14 12:00:00,0.5261071,1.6615864,6.213439,0.26741815
1955-03-16 00:00:00,0.18613365,1.7283947,3.1438687,0.54976684
1955-04-15 12:00:00,0.22866346,1.5686142,8.034814,0.1952272
1955-05-16 00:00:00,0.18238421,1.6925452,5.075038,0.33350393
1955-06-15 12:00:00,0.21164982,1.8737023,1.9324704,0.9695891
1955-07-16 00:00:00,0.6986533,1.9262128,1.8761674,1.0266743
1955-08-16 00:00:00,0.5410119,1.9498025,1.7977614,1.0845724
1955-09-15 12:00:00,3.8326807,1.8143389,2.3534636,0.77092284
1955-10-16 00:00:00,1.4761775,1.7936468,2.492289,0.71967846
1955-11-15 12:00:00,0.34340605,1.6397917,6.75645,0.24270019
1955-12-16 00:00:00,0.07127822,1.2363201,10.515577,0.117570356
1956-01-16 00:00:00,0.042421483,1.3542713,9.733735,0.13913172
1956-02-15 00:00:00,0.3217225,1.5939807,7.5550494,0.21098216
1956-03-16 00:00:00,0.7310147,1.7488992,3.0625627,0.57105744
1956-04-15 12:00:00,0.41883698,1.6269534,7.1364856,0.22797683
1956-05-16 00:00:00,0.19911799,1.6817361,5.2881384,0.31802043
1956-06-15 12:00:00,0.9121948,1.9258314,1.8496431,1.0411909
1956-07-16 00:00:00,1.2533889,1.9418253,2.013938,0.9641932
1956-08-16 00:00:00,1.0213226,1.9481342,1.8191156,1.0709238
1956-09-15 12:00:00,0.17500001,1.8664603,2.039948,0.91495484
1956-10-16 00:00:00,0.35862577,1.6443752,6.186688,0.2657925
1956-11-15 12:00:00,0.5119374,1.901375,2.0225425,0.94009155
1956-12-16 00:00:00,0.3988937,1.7223177,3.8783712,0.44408274
1957-01-16 00:00:00,0.20227726,1.5262344,8.469783,0.18019758
1957-02-14 12:00:00,0.16910698,1.5616356,8.069341,0.19352704
1957-03-16 00:00:00,0.2623459,1.5899628,7.6837497,0.20692538
1957-04-15 12:00:00,0.11017032,1.6610575,6.336287,0.26214996
1957-05-16 00:00:00,0.15678,1.5379314,8.248209,0.18645641
1957-06-15 12:00:00,0.52710634,1.9062055,2.0240016,0.9418004
1957-07-16 00:00:00,0.17476694,1.9307394,1.8311123,1.054408
1957-08-16 00:00:00,0.5216723,1.93672,1.7874029,1.0835387
1957-09-15 12:00:00,0.6093643,1.6769693,4.272114,0.39253855
1957-10-16 00:00:00,0.005302081,1.5816445,7.88837,0.20050333
1957-11-15 12:00:00,0.4634702,1.6627585,5.273346,0.31531376
1957-12-16 00:00:00,0.05214426,1.5472062,8.209726,0.18846014
1958-01-16 00:00:00,0.26628774,1.5612134,8.054871,0.19382228
1958-02-14 12:00:00,0.19213815,1.2301818,10.577663,0.11629996
1958-03-16 00:00:00,0.038057968,1.257419,10.401412,0.12088926
1958-04-15 12:00:00,0.03499411,1.3722776,9.6592045,0.14206943
1958-05-16 00:00:00,0.6361444,1.6861304,5.4062095,0.31188774
1958-06-15 12:00:00,0.21792412,1.7375072,2.8663518,0.60617375
1958-07-16 00:00:00,0.9028082,1.848824,2.1810122,0.8476908
1958-08-16 00:00:00,3.1807618,1.891865,2.010993,0.9407616
1958-09-15 12:00:00,0.5868625,1.8221617,2.8539822,0.63846284
1958-10-16 00:00:00,0.6499528,1.9306573,1.8409735,1.0487154
1958-11-15 12:00:00,0.25482917,1.7094674,3.8123891,0.44839793
1958-12-16 00:00:00,0.4593215,1.6987089,4.8639426,0.34924525
1959-01-16 00:00:00,0.1179518,1.3639339,9.716837,0.1403681
1959-02-14 12:00:00,0.11103209,1.2757443,10.285171,0.12403726
1959-03-16 00:00:00,0.19096531,1.689953,4.635298,0.36458346
1959-04-15 12:00:00,0.40595424,1.7370298,3.8150914,0.4553049
1959-05-16 00:00:00,0.7872766,1.6911304,3.2065322,0.5274016
1959-06-15 12:00:00,1.7295693,1.9089249,1.8525009,1.0304583
1959-07-16 00:00:00,0.50603384,1.9337348,1.8380556,1.0520545
1959-08-16 00:00:00,0.08808375,1.8418975,2.316037,0.79527986
1959-09-15 12:00:00,0.053831402,1.6948503,5.0310287,0.33687946
1959-10-16 00:00:00,1.1108125,1.9342927,1.84745,1.0470067
1959-11-15 12:00:00,0.6677062,1.9391364,1.8136709,1.0691776
1959-12-16 00:00:00,0.22338562,1.6870726,5.4812226,0.3077913
1960-01-16 00:00:00,0.0048615844,1.3970653,9.49162,0.14718933
1960-02-15 00:00:00,0.14544758,1.3304965,9.91677,0.13416632
1960-03-16 00:00:00,0.16586831,1.6133982,7.2396216,0.2228567
1960-04-15 12:00:00,0.6976457,1.6703416,6.2938952,0.26539075
1960-05-16 00:00:00,1.6595569,1.7145438,3.5626092,0.48126072
1960-06-15 12:00:00,1.4044373,1.9438101,1.8366479,1.0583466
1960-07-16 00:00:00,0.24846236,1.8341596,2.348086,0.7811296
1960-08-16 00:00:00,0.08270113,1.9468573,1.7884436,1.0885763
1960-09-15 12:00:00,0.42465863,1.9184002,1.9241316,0.99702126
1960-10-16 00:00:00,0.7260139,1.7473576,3.02468,0.5777
1960-11-15 12:00:00,0.17100196,1.4286066,9.237391,0.15465477
1960-12-16 00:00:00,0.03499135,1.6701801,6.3799787,0.26178458
1961-01-16 00:00:00,0.9603248,1.65963,6.6684403,0.24887827
1961-02-14 12:00:00,0.15278946,1.6609039,6.474899,0.25651428
1961-03-16 00:00:00,0.09204633,1.533857,8.378868,0.18306255
1961-04-15 12:00:00,0.38478664,1.6884307,4.672685,0.36134055
1961-05-16 00:00:00,0.24615574,1.6754079,5.719547,0.2929267
1961-06-15 12:00:00,0.11018701,1.8434807,2.1203592,0.8694191
1961-07-16 00:00:00,0.2709818,1.8965402,2.0550957,0.9228476
1961-08-16 00:00:00,0.47559962,1.7168204,3.0634832,0.5604145
1961-09-15 12:00:00,0.23989177,1.7555242,3.038984,0.57766813
1961-10-16 00:00:00,1.2584871,1.7841283,2.7284365,0.65390134
1961-11-15 12:00:00,0.13752808,1.5332856,8.433276,0.18181376
1961-12-16 00:00:00,0.08146836,1.6104685,7.587408,0.21225542
1962-01-16 00:00:00,0.45145392,1.6533535,6.5525556,0.25232193
1962-02-14 12:00:00,0.050269272,1.2341301,10.540657,0.11708285
1962-03-16 00:00:00,0.117149316,1.5602244,8.105613,0.19248691
1962-04-15 12:00:00,0.7696877,1.7797403,2.837048,0.6273212
1962-05-16 00:00:00,0.2393552,1.6721628,3.2598732,0.51295334
1962-06-15 12:00:00,0.7959874,1.8489982,2.2774572,0.81186956
1962-07-16 00:00:00,0.6424471,1.8760726,2.0918689,0.89684045
1962-08-16 00:00:00,1.3923855,1.902275,1.9627692,0.96917915
1962-09-15 12:00:00,0.7762194,1.908701,2.0101373,0.9495376
1962-10-16 00:00:00,0.095681466,1.4650207,8.902219,0.16456804
1962-11-15 12:00:00,0.22837926,1.688026,3.5480568,0.4757607
1962-12-16 00:00:00,0.52321416,1.6242754,7.472114,0.2173783
1963-01-16 00:00:00,0.10315758,1.3762218,9.604709,0.14328615
1963-02-14 12:00:00,0.16726594,1.5767128,7.9908586,0.19731458
1963-03-16 00:00:00,0.14555281,1.4261256,9.267015,0.15389265
1963-04-15 12:00:00,0.18751405,1.367595,9.665009,0.14149961
1963-05-16 00:00:00,0.45753023,1.6582417,5.068733,0.32715112
1963-06-15 12:00:00,2.7356477,1.7092906,2.9037986,0.5886395
1963-07-16 00:00:00,0.6344198,1.9455506,1.7837255,1.090723
1963-08-16 00:00:00,0.24037452,1.9124457,1.9297805,0.9910172
1963-09-15 12:00:00,0.3709863,1.8447765,2.6420336,0.6982411
1963-10-16 00:00:00,0.025698744,1.6740664,6.169005,0.27136734
1963-11-15 12:00:00,0.091889694,1.4008,9.436933,0.14843807
1963-12-16 00:00:00,0.76073855,1.7922214,2.7663403,0.6478673
1964-01-16 00:00:00,0.4366392,1.5394655,8.292429,0.18564712
1964-02-15 00:00:00,0.2512772,1.8185798,2.5620406,0.70981693
1964-03-16 00:00:00,0.13861111,1.5941958,7.763019,0.20535772
1964-04-15 12:00:00,0.07933394,1.7010573,3.753554,0.45318577
1964-05-16 00:00:00,0.59079874,1.6690016,4.3270793,0.3857109
1964-06-15 12:00:00,0.9288037,1.705101,3.7907248,0.44980872
1964-07-16 00:00:00,0.3315774,1.9415987,1.8429456,1.0535301
1964-08-16 00:00:00,0.34056097,1.886531,2.1731684,0.8681016
1964-09-15 12:00:00,0.19697477,1.9170612,1.8868307,1.0160218
1964-10-16 00:00:00,0.06902089,1.6974884,5.4120793,0.3136481
1964-11-15 12:00:00,0.50100094,1.460824,9.019379,0.16196504
1964-12-16 00:00:00,0.29897207,1.2363775,10.51085,0.117628686
1965-01-16 00:00:00,0.17846067,1.4170277,9.295551,0.15244149
1965-02-14 12:00:00,0.39211828,1.7190781,4.3949623,0.3911474
1965-03-16 00:00:00,0.12342909,1.6459545,7.0089097,0.23483746
1965-04-15 12:00:00,0.21225883,1.4767952,8.869035,0.16651137
1965-05-16 00:00:00,0.68613714,1.803383,2.3636475,0.76296616
1965-06-15 12:00:00,1.5436147,1.7295271,2.6398425,0.655163
1965-07-16 00:00:00,1.1110116,1.871682,2.1855073,0.8564062
1965-08-16 00:00:00,0.57128733,1.7467695,3.0764482,0.5677877
1965-09-15 12:00:00,2.582682,1.8548391,2.280877,0.81321305
1965-10-16 00:00:00,0.6193049,1.903445,2.0480552,0.92939144
1965-11-15 12:00:00,0.146001,1.2583257,10.391156,0.12109583
1965-12-16 00:00:00,0.07461736,1.4586363,9.002297,0.16202934
1966-01-16 00:00:00,0.030932141,1.6418792,7.0001087,0.23455054
1966-02-14 12:00:00,0.3555695,1.6372566,7.0988674,0.23063631
1966-03-16 00:00:00,0.05126973,1.6902686,4.3615103,0.38754204
1966-04-15 12:00:00,0.5206953,1.7410661,3.4271162,0.5080266
1966-05-16 00:00:00,0.86979115,1.797206,2.9103715,0.6175177
1966-06-15 12:00:00,0.6363752,1.9031097,2.1421869,0.8883957
1966-07-16 00:00:00,1.0278748,1.9152638,2.1086318,0.9082969
1966-08-16 00:00:00,2.2985141,1.9417428,1.8663112,1.0404174
1966-09-15 12:00:00,0.089474775,1.8570138,2.3101387,0.8038538
1966-10-16 00:00:00,2.155072,1.9403567,1.7992644,1.0784167
1966-11-15 12:00:00,0.026194979,1.4105124,9.370932,0.15051998
1966-12-16 00:00:00,0.4294281,1.3968931,9.473073,0.14745934
1967-01-16 00:00:00,0.21938796,1.2842195,10.197533,0.12593433
1967-02-14 12:00:00,0.4681052,1.7844871,2.8479996,0.62657565
1967-03-16 00:00:00,0.059520345,1.3366313,9.868567,0.1354433
1967-04-15 12:00:00,0.26216203,1.3161669,10.0096035,0.13149041
1967-05-16 00:00:00,0.6415252,1.7156844,3.400215,0.50458115
1967-06-15 12:00:00,0.23828715,1.6899838,4.102729,0.41191703
1967-07-16 00:00:00,0.24588403,1.9365671,1.8236473,1.0619198
1967-08-16 00:00:00,2.8530128,1.9387186,1.993293,0.97262096
1967-09-15 12:00:00,0.27960753,1.8656499,2.4703836,0.7552066
1967-10-16 00:00:00,0.88118553,1.7358725,3.280971,0.52907276
1967-11-15 12:00:00,0.34942243,1.6180483,7.4318585,0.21771786
1967-12-16 00:00:00,0.34400722,1.5955446,7.6555786,0.20841594
1968-01-16 00:00:00,0.13408229,1.4343534,9.198961,0.15592557
1968-02-15 00:00:00,0.44175804,1.6330618,7.031366,0.23225385
1968-03-16 00:00:00,0.8667232,1.5790597,7.987864,0.19768235
1968-04-15 12:00:00,1.036063,1.7596883,3.4950514,0.50347996
1968-05-16 00:00:00,0.28422868,1.7140052,3.6235626,0.4730166
1968-06-15 12:00:00,2.3510194,1.8639936,2.0507064,0.908952
1968-07-16 00:00:00,0.40623316,1.947557,1.9697582,0.988729
1968-08-16 00:00:00,0.26296145,1.801498,2.5934994,0.69462055
1968-09-15 12:00:00,0.3318616,1.9193431,1.8706315,1.0260402
1968-10-16 00:00:00,0.2678202,1.6927953,5.3745494,0.31496507
1968-11-15 12:00:00,0.5703843,1.6373514,7.027325,0.23299782
1968-12-16 00:00:00,0.26645485,1.3685225,9.659201,0.14168072
1969-01-16 00:00:00,0.17153719,1.2186786,10.6499195,0.11443078
1969-02-14 12:00:00,0.10956803,1.2346909,10.549029,0.117043085
1969-03-16 00:00:00,0.7556908,1.687672,5.5317564,0.30508792
1969-04-15 12:00:00,0.33670515,1.6492841,6.8135962,0.2420578
1969-05-16 00:00:00,0.6753987,1.8842216,2.1120164,0.8921434
1969-06-15 12:00:00,0.4402999,1.6431652,3.0970724,0.53055435
1969-07-16 00:00:00,0.5329023,1.9442382,1.8808079,1.033725
1969-08-16 00:00:00,0.5576311,1.9505885,1.7838278,1.0934848
1969-09-15 12:00:00,1.2212597,1.9377092,1.846957,1.049136
1969-10-16 00:00:00,0.40464947,1.6843262,4.7458267,0.3549068
1969-11-15 12:00:00,0.24973583,1.6841848,5.874447,0.28669673
1969-12-16 00:00:00,0.12267149,1.4691575,8.908483,0.1649167
1970-01-16 00:00:00,0.19122252,1.2435497,10.470826,0.11876328
1970-02-14 12:00:00,0.4271236,1.6521615,6.7898993,0.24332635
1970-03-16 00:00:00,0.1518194,1.6676875,6.35501,0.26242092
1970-04-15 12:00:00,1.246089,1.7049898,3.8628511,0.4413812
1970-05-16 00:00:00,0.41478446,1.9033374,1.9214942,0.99055064
1970-06-15 12:00:00,0.61193645,1.7088978,2.9154673,0.58614886
1970-07-16 00:00:00,0.6361303,1.94628,1.8605067,1.0461022
1970-08-16 00:00:00,1.7045599,1.94339,1.7880694,1.086865
1970-09-15 12:00:00,0.23114151,1.9326991,1.7758042,1.0883515
1970-10-16 00:00:00,0.15139212,1.7022167,4.057874,0.41948485
1970-11-15 12:00:00,0.73395824,1.283408,10.21511,0.1256382
1970-12-16 00:00:00,0.038887173,1.3209801,9.963672,0.13257964
1971-01-16 00:00:00,0.028832717,1.649302,6.2585006,0.2635299
1971-02-14 12:00:00,0.5890434,1.6932933,4.426503,0.38253522
1971-03-16 00:00:00,0.10216033,1.5846362,7.658302,0.20691743
1971-04-15 12:00:00,0.06969239,1.6878308,4.3524227,0.3877911
